"G6763954","HMP WAKEFIELD","Y54","Q72","HMP WAKEFIELD","5 LOVE LANE","WAKEFIELD","WEST YORKSHIRE","","WF2 9AG","20150610","","A","P","Y05081","20150610","","01924 612000","","","","1","","13V","","",""
"G6764175","HMP FULL SUTTON","Y54","Q72","HMP FULL SUTTON","","YORK","NORTH YORKSHIRE","","YO41 1PS","20150610","","A","P","Y05085","20150610","","01759 475100","","","","1","","13V","","",""
"G6765262","KUMAR M","Y57","Q82","THE SURGERY","40 RAGSTONE ROAD","SLOUGH","BERKSHIRE","","SL1 2PX","20150805","","A","O","K81089","20150805","","01753 775545","","","","1","","10T","","",""
"G6765279","KUMAR M","Y57","Q82","1 CORDWALLIS ROAD","MAIDENHEAD","BERKSHIRE","","","SL6 7DQ","20150805","","A","O","K81607","20150805","","01628 627284","","","","1","","11C","","",""
"G6766256","FATIMA T","Y57","Q81","THE OLD COTTAGE HPL SURG","ALEXANDRA ROAD, EWELL","EPSOM","SURREY","","KT17 4BL","20150715","","A","O","H81133","20150715","20151130","01372 724434","","","","1","","99H","","",""
"G6767161","PAYLER D","Y55","Q77","CASTLE HOUSE","14 CASTLE STREET","WORCESTER","WORCESTERSHIRE","","WR1 3AD","20150801","20151015","B","O","Y04673","20150801","20151015","0300 3038200","","","","1","","","","",""
"G6767996","COMMUNITY PAEDIATRIC DOCTOR","Y54","Q75","ALEXANDRA BUSINESS PARK","PRESCOTT ROAD","ST. HELENS","MERSEYSIDE","","WA10 3TP","20151101","","A","P","Y05181","20151008","","01744 457215","","","","1","","01X","","",""
"G6768179","HMP STOKE HEATH PRESCRIBER","Y55","Q76","HMP WARRANT ROAD","","MARKET DRAYTON","SHROPSHIRE","","TF9 2JL","20151001","","A","P","Y05188","20151001","","01630 636391","","","","1","","14A","","",""
"G6768605","CHOICE PLUS TEWKESBURY","Y57","Q82","MYTHE MEDICAL PRACTICE","JESMOND HOUSE SURGERY","TEWKESBURY","GLOUCESTERSHIRE","","GL20 5RF","20151001","","A","O","Y05095","20151001","","01684 292813","","","","1","","11M","","",""
"G6768760","DR AT ADDACTION HEREFORD","Y55","Q77","6 BRIDGE STREET","","HEREFORD","","","HR4 9DF","20151201","","A","P","Y05205","20151201","","01432 802487","","","","1","","05F","","",""
"G6769022","PHILLIPS RCS","Y54","Q73","HARAMBEE SURGERY","27 SKIPTON RD, TRAWDEN","COLNE","LANCASHIRE","","BB8 8QU","20151106","","A","O","P81732","20151106","20151110","01282 868482","","","","1","","01A","","",""
"G6769297","SHAPLAND J","Y55","Q76","41 BROOM STREET","HANLEY","STOKE-ON-TRENT","STAFFORDSHIRE","","ST1 2EW","20151101","","A","O","Y05211","20151101","20151201","0300 1231152","","","","1","","05G","","",""
"G6769321","RIGBY AN","Y57","Q82","SPRINGBANK WAY","","CHELTENHAM","GLOUCESTERSHIRE","","GL51 0LG","20151201","","A","P","Y05212","20151201","","01242 528877","","","","1","","11M","","",""
"G6769338","WALES AT","Y57","Q82","SPRINGBANK WAY","","CHELTENHAM","GLOUCESTERSHIRE","","GL51 0LG","20151201","","A","O","Y05212","20151201","","01242 528877","","","","1","","11M","","",""
"G6769345","KNOTT-CRAIG JL","Y57","Q82","SPRINGBANK WAY","","CHELTENHAM","GLOUCESTERSHIRE","","GL51 0LG","20151201","","A","O","Y05212","20151201","","01242 528877","","","","1","","11M","","",""
"G6769352","BAKER PM","Y57","Q82","SPRINGBANK WAY","","CHELTENHAM","GLOUCESTERSHIRE","","GL51 0LG","20151201","","A","O","Y05212","20151201","","01242 528877","","","","1","","11M","","",""
"G6769369","AMESS PRL","Y57","Q82","SPRINGBANK WAY","","CHELTENHAM","GLOUCESTERSHIRE","","GL51 0LG","20151201","","A","O","Y05212","20151201","","01242 528877","","","","1","","11M","","",""
"G6769376","SHYAMAPANT S","Y57","Q82","SPRINGBANK WAY","","CHELTENHAM","GLOUCESTERSHIRE","","GL51 0LG","20151201","","A","O","Y05212","20151201","","01242 528877","","","","1","","11M","","",""
"G6769448","JAMAL N","Y55","Q78","BASSETT ROAD SURGERY","29 BASSETT ROAD","LEIGHTON BUZZARD","BEDFORDSHIRE","","LU7 1AR","20151201","","A","P","Y05217","20151201","","01525 373111","","","","1","","06F","","",""
"G6769455","OPHTHALMOLOGY SERVICE","Y55","Q78","BASSETT ROAD SURGERY","29 BASSETT ROAD","LEIGHTON BUZZARD","BEDFORDSHIRE","","LU7 1AR","20151201","","A","O","Y05217","20151201","","01525 373111","","","","1","","06F","","",""
"G6770381","MARWAHA H","Y57","Q70","MILTON PARK SURGERY","131 GOLDSMITH AVENUE","SOUTHSEA, PORTSMOUTH","HAMPSHIRE","","PO4 8QZ","20151118","","A","O","J82194","20151118","","023 92732578","","","","1","","10R","","",""
"G6770477","GLOSSOP SEVEN DAY ACCESS OOH","Y54","Q73","GLOSSOP PRIMARY CARE CTR","GEORGE STREET","GLOSSOP","","","SK13 8AY","20151201","","A","P","Y05234","20151201","","01457 850550","","","","1","","01Y","","",""
"G6770484","ASHTON SEVEN DAY ACCESS OOH","Y54","Q73","ASHTON PRIMARY CARE CTR","193 OLD STREET","ASHTON UNDER LYNE","","","OL6 7SR","20151201","","A","P","Y05233","20151201","","0161 3427000","","","","1","","01Y","","",""
"G6770518","WOODSIDE SURGERY","Y55","Q76","WOODSIDE SUGERY","31 MANSFIELD ROAD","SKEGBY,SUTTON-IN-ASHFIELD","NOTTINGHAMSHIRE","","NG17 3ED","20151201","","A","P","C84718","20151201","","01623 440666","","","","1","","04E","","",""
"G6770525","SARAF S","Y54","Q73","MOORSIDE MEDICAL CENTRE","681 RIPPONDEN RD,MOORSIDE","OLDHAM","LANCASHIRE","","OL1 4JU","20151123","","A","O","P85602","20151123","","0161 9098388","","","","1","","00Y","","",""
"G6770532","BROMLEY COMM ANTICOAG CLINIC","Y56","Q71","BOOTS, 234 INTU SHOPPING","HIGH STREET","BROMLEY","KENT","","BR1 1HD","20151001","","A","P","Y05236","20151001","","020 84665372","","","","1","","07Q","","",""
"G6770549","PETKAR NA","Y54","Q72","SOUTHEY GREEN MEDICAL CTR","281 SOUTHEY GREEN ROAD","SHEFFIELD","SOUTH YORKSHIRE","","S5 7QB","20151001","","A","O","C88086","20151001","","0114 2326401","","","","1","","03N","","",""
"G6770556","RAFIQUE S","Y54","Q73","CEDAR HOUSE","82 BRAMHALL LANE","DAVENPORT","STOCKPORT","","SK2 6JG","20151001","","A","O","Y00912","20151001","","0161 4265198","","","","1","","01W","","",""
"G6770563","ENNIS G","Y55","Q78","THE SURGERY, MAIN STREET","WOOLSTHORPE BY BELVOIR","GRANTHAM","LINCOLNSHIRE","","NG32 1LX","20151001","","A","O","C83628","20151001","","01476 870166","","","","1","","04Q","","",""
"G6770570","ENNIS G","Y55","Q78","LONG CLAWSON MED PRACTICE","THE SANDS, LONG CLAWSON","MELTON MOWBRAY","LEICESTERSHIRE","","LE14 4PA","20151001","","A","O","C82016","20151001","","01664 822214","","","","1","","03W","","",""
"G6770587","SCOTLAND EML","Y55","Q77","THE SURGERY","KINGSTONE","HEREFORD","HEREFORDSHIRE","","HR2 9HN","20151001","","A","O","M81067","20151001","","01981 250215","","","","1","","05F","","",""
"G6770594","DWORAK AC","Y57","Q80","CHANNEL VIEW SURGERY","3 COURTENAY PLACE","TEIGNMOUTH","DEVON","","TQ14 8AY","20151012","","A","O","L83120","20151012","","01626 774656","","","","1","","99Q","","",""
"G6770604","DUHAN S","Y54","Q72","KINGSTON MEDICAL GROUP","151 BEVERLEY ROAD","KINGSTON UPON HULL","","","HU3 1TY","20151201","","A","O","B81017","20151201","","01482 344880","","","","1","","03F","","",""
"G6770611","EVERYONE HEALTH","Y55","Q76","ASHFIELD HEALTH VILLAGE","PORTLAND STREET","KIRKBY-IN-ASHFIELD","NOTTINGHAMSHIRE","","NG17 7AE","20151101","","A","P","Y05237","20151101","","07711 370215","","","","1","","04E","","",""
"G6770628","JONES H","Y55","Q79","UEA MEDICAL CTR,UNIV OF","EAST ANGLIA,EARLHAM ROAD","NORWICH","NORFOLK","","NR4 7TJ","20151112","","A","O","D82088","20151112","","01603 251600","","","","1","","06W","","",""
"G6770635","HEALY L","Y56","Q71","39 BRUNSWICK CENTRE","LONDON","","","","WC1N 1AF","20151001","","A","O","F83048","20151001","","020 78373811","","","","1","","07R","","",""
"G6770642","CHOICE PLUS STAUNTON","Y57","Q82","CORSE & STAUNTON SURGERY","GLOUCESTER ROAD","CORSE","GLOUCESTERSHIRE","","GL19 3RB","20151201","","A","O","Y05095","20151201","","01452 820228","","","","1","","11M","","",""
"G6770659","CHOICE PLUS MORETON","Y57","Q82","NORTH COTSWOLDS HOSPITAL","STOW ROAD","MORETON IN MARSH","GLOUCESTERSHIRE","","GL56 0DS","20151201","","A","O","Y05095","20151201","","0300 4218770","","","","1","","11M","","",""
"G6770666","CHOICE PLUS NEWENT","Y57","Q82","HOLTS HEALTH CENTRE","WATERY LANE","NEWENT","GLOUCESTERSHIRE","","GL18 1BA","20151201","","A","O","Y05095","20151201","","01531 820689","","","","1","","11M","","",""
"G6770673","WEST BARNET HEALTHCARE LTD","Y56","Q71","HARTLEY AVENUE","","","LONDON","","NW7 2HX","20151123","","A","P","Y05238","20151123","","020 89590888","","","","1","","07M","","",""
"G6770680","SOUTH BARNET HEALTHCARE LTD","Y56","Q71","143-145 CRICKLEWOOD LANE","","","LONDON","","NW2 1HS","20151123","","A","P","Y05239","20151123","","020 84505454","","","","1","","07M","","",""
"G6770697","PLATINUM HEALTHCARE LIMITED","Y56","Q71","114 EDGWAREBURY LANE","","EDGWARE","","","HA8 8NB","20151123","","A","P","Y05240","20151123","","020 89583255","","","","1","","07M","","",""
"G6770707","DR BADGER AVS","Y55","Q76","121 GLOVER STREET","","BIRMINGHAM","WEST MIDLANDS","","B9 4EY","20151023","","A","P","Y05241","20151023","","0121 7662101","","","","1","","05V","","",""
"G6770714","SHERIF S","Y56","Q71","WANDSWORTH HEALTHCARE","WAKEHURST ROAD","WANDSWORTH","LONDON","","SW11 6BF","20151120","","A","O","Y00857","20151120","","020 72286654","","","","1","","08X","","",""
"G6770721","SALIU-LAWAL HA","Y54","Q72","LEEDS STUDENT MED PRACT.","4 BLENHEIM COURT","BLENHEIM WALK","LEEDS","","LS2 9AE","20160208","","P","O","B86110","20160208","","0113 2954488","","","","1","","03C","","",""
"G6770738","SHILHAN J","Y54","Q73","SADDLEWORTH MED PRACTICE","SMITHY LANE, UPPERMILL","OLDHAM","","","OL3 6AH","20151001","","A","O","P85016","20151001","","01457 872228","","","","1","","00Y","","",""
"G6770745","AHILAN H","Y57","Q82","CARFAX HEALTH CENTRE","CARFAX STREET","SWINDON","WILTSHIRE","","SN1 1ED","20151001","","A","O","Y00058","20151001","","01793 541655","","","","1","","12D","","",""
"G6770752","SINGH IJ","Y54","Q74","7 ELVASTON ROAD","RYTON VILLAGE","TYNE & WEAR","","","NE40 3NT","20160102","","P","O","A85605","20160102","","0191 4133459","","","","1","","13T","","",""
"G6770769","BINDER M","Y54","Q75","BIGHAM ROAD MEDICAL CTRE","BIGHAM ROAD","LIVERPOOL","","","L6 6DW","20151201","","A","O","N82671","20151201","","0151 2631737","","","","1","","99A","","",""
"G6770776","CHARLTON HM","Y54","Q72","3 SKYE EDGE AVENUE","SHEFFIELD","SOUTH YORKSHIRE","","","S2 5FX","20151201","","A","O","C88087","20151201","","0114 2700997","","","","1","","03N","","",""
"G6770783","SINGH A","Y57","Q80","135 PASTURES AVENUE","ST GEORGES","WESTON SUPER MARE","","","BS22 7SB","20151116","","A","O","Y02581","20151116","","01934 527681","","","","1","","11T","","",""
"G6770790","MACEY NA","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770800","ROPER TA","Y54","Q72","ATHA CRESCENT","BEESTON","LEEDS","","","LS11 7DB","20151119","","A","P","Y05242","20151119","","0113 8435777","","","","1","","03G","","",""
"G6770817","DR VTS TRAINEE","Y54","Q72","ATHA CRESCENT","BEESTON","LEEDS","","","LS11 7DB","20151119","","A","O","Y05242","20151119","","0113 8435777","","","","1","","03G","","",""
"G6770824","TANDY CL","Y54","Q72","ATHA CRESCENT","BEESTON","LEEDS","","","LS11 7DB","20151119","","A","O","Y05242","20151119","","0113 8435777","","","","1","","03G","","",""
"G6770831","WRIGHT C","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770848","ANDREWS SJ","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770855","BRADLEY RK","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770862","BROWNING CJ","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770879","DUNNE CTP","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770886","HUCK JJ","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770893","HUGHES S","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770903","MESSENGER J","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770910","NEALE PW","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770927","NORRIS TCM","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770934","WATFEH F","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6770941","CHILDRENS SERVICES","Y56","Q71","GUYS HOSPITAL","GREAT MAZE POND","","LONDON","","SE1 9RT","20151122","","A","P","Y05243","20151122","","020 71887188","","","","1","","08Q","","",""
"G6770958","SOOBADOO N","Y56","Q71","BRIGSTOCK FAMILY PRACTICE","83 BRIGSTOCK ROAD","THORNTON HEATH","SURREY","","CR7 7JH","20151028","","A","O","H83608","20151028","","020 86897800","","","","1","","07V","","",""
"G6770965","DISTRICT NURSING","Y56","Q71","GUYS HOSPITAL","GREAT MAZE POND","","LONDON","","SE1 9RT","20151122","","A","P","Y05244","20151122","","020 71887188","","","","1","","08Q","","",""
"G6770972","ATM PRESCRIBER","Y54","Q74","SILKSWORTH HEALTH CENTRE","SILKSWORTH","SUNDERLAND","TYNE & WEAR","","SR3 2AN","20151119","","A","O","A89011","20151119","","0191 5212282","","","","1","","00P","","",""
"G6770989","ATM PRESCRIBER","Y54","Q74","THE OLD FORGE SURGERY","PALLION PARK, PALLION","SUNDERLAND","TYNE & WEAR","","SR4 6QE","20151119","","A","O","A89020","20151119","","0191 5109393","","","","1","","00P","","",""
"G6770996","ATM PRESCRIBER","Y54","Q74","THE BROADWAY MED PRACTICE","S/WELL H/C,SPRINGWELL RD","SUNDERLAND","TYNE & WEAR","","SR3 4HG","20151119","","A","O","A89024","20151119","","0191 5229908","","","","1","","00P","","",""
"G6771007","ATM PRESCRIBER","Y54","Q74","ST BEDE MEDICAL CENTRE","LOWER DUNDAS STREET","SUNDERLAND","TYNE AND WEAR","","SR6 0QQ","20151119","","A","O","A89016","20151119","","0191 5675335","","","","1","","00P","","",""
"G6771014","ATM PRESCRIBER","Y54","Q74","MONKWEARMOUTH HTH. CTR.","DUNDAS STREET","SUNDERLAND","TYNE & WEAR","","SR6 0AB","20151119","","A","O","A89040","20151119","","0191 5674293","","","","1","","00P","","",""
"G6771021","ATM PRESCRIBER","Y54","Q74","MILLFIELD MEDICAL GROUP","MILLFIELD MEDICAL CENTRE","63-83 HYLTON ROAD","SUNDERLAND","","SR4 7AF","20151119","","A","O","A89017","20151119","","0191 5679179","","","","1","","00P","","",""
"G6771038","ATM PRESCRIBER","Y54","Q74","HYLTON MEDICAL GROUP","PALLION H.C, HYLTON ROAD","SUNDERLAND","TYNE & WEAR","","SR4 7XF","20151119","","A","O","A89031","20151119","","0191 5658598","","","","1","","00P","","",""
"G6771045","ATM PRESCRIBER","Y54","Q74","DURHAM ROAD","","SUNDERLAND","TYNE & WEAR","","SR3 4BY","20151119","","A","O","A89041","20151119","","0191 5282222","","","","1","","00P","","",""
"G6771052","ATM PRESCRIBER","Y54","Q74","FULWELL MEDICAL CENTRE","EBDON LANE, FULWELL","SUNDERLAND","TYNE & WEAR","","SR6 8DZ","20151119","","A","O","A89015","20151119","","0191 5483635","","","","1","","00P","","",""
"G6771069","ATM PRESCRIBER","Y54","Q74","SPRINGWELL MEDICAL GROUP","ALD.JACK COHEN HEALTH CTR","SPRINGWELL ROAD","SUNDERLAND","","SR3 4HG","20151119","","A","O","A89027","20151119","","0191 5282727","","","","1","","00P","","",""
"G6771076","ATM PRESCRIBER","Y54","Q74","SOUTH HYLTON SURGERY","2 UNION ST, SOUTH HYLTON","SUNDERLAND","TYNE & WEAR","","SR4 0LS","20151119","","A","O","A89614","20151119","","0191 5341007","","","","1","","00P","","",""
"G6771083","ATM PRESCRIBER","Y54","Q74","51-52 ROKER AVENUE","ROKER","SUNDERLAND","TYNE & WEAR","","SR6 0HT","20151119","","A","O","A89014","20151119","","0191 5678023","","","","1","","00P","","",""
"G6771090","ATM PRESCRIBER","Y54","Q74","REDHOUSE MEDICAL CENTRE","127 RENFREW ROAD","SUNDERLAND","TYNE & WEAR","","SR5 5PS","20151119","","A","O","A89008","20151119","","0191 5375700","","","","1","","00P","","",""
"G6771100","ATM PRESCRIBER","Y54","Q74","PALLION HEALTH CENTRE","HYLTON ROAD","SUNDERLAND","","","SR4 7XF","20151119","","A","O","A89006","20151119","","0191 5689510","","","","1","","00P","","",""
"G6771117","ATM PRESCRIBER","Y54","Q74","PALLION HEALTH CENTRE","HYLTON ROAD","SUNDERLAND","","","SR4 7XF","20151119","","A","O","A89007","20151119","","0191 5674673","","","","1","","00P","","",""
"G6771124","ATM PRESCRIBER","Y54","Q74","SOUTHWICK HEALTH CENTRE","THE GREEN,SOUTHWICK","SUNDERLAND","TYNE & WEAR","","SR5 2LT","20151119","","A","O","A89019","20151119","","0191 5163940","","","","1","","00P","","",""
"G6771131","ATM PRESCRIBER","Y54","Q74","SOUTHWICK HEALTH CENTRE","THE GREEN,SOUTHWICK","SUNDERLAND","TYNE & WEAR","","SR5 2LT","20151119","","A","O","A89604","20151119","","0191 5026700","","","","1","","00P","","",""
"G6771148","ATM PRESCRIBER","Y54","Q74","SPRINGWELL HOUSE","DURHAM RD,NORTH MOOR","SUNDERLAND","TYNE & WEAR","","SR3 1RN","20151119","","A","O","A89029","20151119","","0191 5283251","","","","1","","00P","","",""
"G6771155","ATM PRESCRIBER","Y54","Q74","SOUTHWICK HEALTH CENTRE","THE GREEN,SOUTHWICK","SUNDERLAND","TYNE & WEAR","","SR5 2LT","20151119","","A","O","A89603","20151119","","0191 5026710","","","","1","","00P","","",""
"G6771162","ATM PRESCRIBER","Y54","Q74","COLLIERY MEDICAL GROUP","SILKSWORTH HC, SILKSWORTH","SUNDERLAND","TYNE & WEAR","","SR3 2AN","20151119","","A","O","A89032","20151119","","0191 5210252","","","","1","","00P","","",""
"G6771179","ATM PRESCRIBER","Y54","Q74","CHURCH VIEW MEDICAL CTR.","SILKSWORTH TCE,SILKSWORTH","SUNDERLAND","","","SR3 2AW","20151119","","A","O","A89042","20151119","","0191 5211753","","","","1","","00P","","",""
"G6771186","ATM PRESCRIBER","Y54","Q74","CASTLETOWN MEDICAL CENTRE","6 THE BROADWAY,CASTLETOWN","SUNDERLAND","TYNE & WEAR","","SR5 3EX","20151119","","A","O","A89036","20151119","","0191 5495113","","","","1","","00P","","",""
"G6771193","JOSEPH M","Y55","Q76","THE HAYES","19 NEWPORT ROAD","STAFFORD","STAFFORDSHIRE","","ST16 1BA","20151201","","A","P","Y05245","20151201","","01785 748447","","","","1","","05V","","",""
"G6771203","DERM GPSI DEVONPORT HC","Y57","Q80","DEVONPORT HEALTH CENTRE","53 DAMEREL CL, DEVONPORT","PLYMOUTH","DEVON","","PL1 4JZ","20151016","","A","P","Y05246","20151016","","01752 561500","","","","1","","99P","","",""
"G6771210","DERM CONS LED PENNTORR","Y57","Q80","PENNTORR HEALTH CENTRE","TREVOL ROAD","TORPOINT","CORNWALL","","PL11 2TB","20151014","","A","P","Y05247","20151014","","01752 813277","","","","1","","11N","","",""
"G6771227","TAYLOR RE","Y54","Q73","SHAY LANE MEDICAL CENTRE","SHAY LANE, HALE BARNS","ALTRINCHAM","CHESHIRE","","WA15 8NZ","20151001","","A","O","P91011","20151001","","0161 9802656","","","","1","","02A","","",""
"G6771234","POKRAJAC A","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771241","SOLOMON A","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771258","KONG C","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771265","SENNIK D","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771272","KAPLAN F","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771289","JOHARATNAM J","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771296","PUSALKAR P","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771306","OSTBERG J","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771313","DEVENDRA S","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771320","GARG R","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771337","WINOCOUR P","Y55","Q78","POTTERS BAR COMM HOSPITAL","BARNET ROAD","POTTERS BAR","HERTFORDSHIRE","","EN6 2RY","20151201","","A","O","Y03039","20151201","","01707 653286","","","","1","","06N","","",""
"G6771344","ATM PRESCRIBER","Y54","Q74","CHESTER SURGERY","215 CHESTER ROAD","SUNDERLAND","TYNE & WEAR","","SR4 7TU","20151119","","A","O","A89623","20151119","","0191 5673597","","","","1","","00P","","",""
"G6771351","ATM PRESCRIBER","Y54","Q74","PORTSMOUTH ROAD","PENNYWELL","SUNDERLAND","TYNE & WEAR","","SR4 9AS","20151119","","A","O","A89621","20151119","","0191 5343279","","","","1","","00P","","",""
"G6771368","BRIERLEY MEDICAL PRACTICE","Y54","Q72","CHURCH DRIVE","BRIERLEY","BARNSLEY","SOUTH YORKSHIRE","","S72 9HZ","20151208","","P","P","Y05248","20151208","","01226 711278","","","","1","","02P","","",""
"G6771375","RATNAYAKE MSK","Y55","Q79","RIVERSIDE CLINIC","2 LANDSEER ROAD","IPSWICH","SUFFOLK","","IP3 0AZ","20151001","","A","O","Y05117","20151001","","01473 344930","","","","1","","06L","","",""
"G6771382","NEWELL RA","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771399","KHAN A","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771409","MONCRIEFF AB","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771416","HOGG KM","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771423","STOCKWELL RA","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771430","CARIS DL","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771447","REHMAN J","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771454","KHAN AS","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771461","KILLEEN AM","Y54","Q72","WESTCLIFFE ROAD","SHIPLEY","BRADFORD","WEST YORKSHIRE","","BD18 3EE","20151201","","A","O","Y00100","20151201","","01274 580787","","","","1","","02R","","",""
"G6771478","TISSUE VIABILITY","Y56","Q71","GUYS HOSPITAL","GREAT MAZE POND","","LONDON","","SE1 9RT","20151122","","A","P","Y05249","20151122","","020 71887188","","","","1","","08Q","","",""
"G6771485","MILAZZO LOMA-OSORIO JR","Y54","Q72","SUTTON PARK MED PRACTICE","LITTONDALE","KINGSTON UPON HULL","","","HU7 4BJ","20151001","","A","O","B81094","20151001","","01482 824768","","","","1","","03F","","",""
